sales_id,order_id,product_id,price_per_unit,quantity,total_price
2190,441,1155,99,1,99
2191,441,974,97,1,97
2192,441,611,112,3,336
2193,441,642,93,1,93
2194,441,756,109,3,327
2195,441,447,107,3,321
2196,441,199,98,2,196
2197,441,169,91,3,273
2198,442,1242,112,2,224
2199,442,970,97,1,97
2200,442,873,113,1,113
2201,443,513,102,2,204
2202,443,380,94,2,188
2203,443,46,104,2,208
2204,444,39,104,3,312
2205,444,263,95,1,95
2206,444,178,98,1,98
2207,445,561,100,3,300
2208,445,1096,115,2,230
2209,446,201,98,3,294
2210,446,932,96,3,288
2211,446,33,96,2,192
2212,446,541,98,3,294
2213,446,725,119,1,119
2214,447,1095,115,1,115
2215,447,1124,102,2,204
2216,447,14,96,2,192
2217,447,701,119,3,357
2218,447,427,107,3,321
2219,447,719,119,1,119
2220,448,1030,90,2,180
2221,448,136,92,2,184
2222,448,95,118,2,236
2223,449,923,96,3,288
2224,449,1094,115,2,230
2225,449,425,107,1,107
2226,449,1177,99,1,99
2227,450,277,95,3,285
2228,450,955,97,1,97
2229,450,306,105,3,315
2230,450,837,117,1,117
2231,450,517,102,1,102
2232,450,216,106,3,318
2233,451,688,113,1,113
2234,451,234,106,2,212
2235,451,778,91,1,91
2236,451,183,98,2,196
2237,452,797,91,1,91
2238,452,526,98,1,98
2239,453,728,119,1,119
2240,453,305,105,1,105
2241,454,669,113,3,339
2242,454,693,113,1,113
2243,454,286,105,2,210
2244,454,382,94,2,188
2245,455,211,106,3,318
2246,455,783,91,2,182
2247,456,15,96,3,288
2248,456,15,96,2,192
2249,457,771,91,3,273
2250,457,1119,115,3,345
2251,457,543,98,3,294
2252,457,741,109,1,109
2253,457,853,113,3,339
2254,458,927,96,3,288
2255,458,119,92,3,276
2256,458,459,118,3,354
2257,458,369,94,2,188
2258,458,901,94,1,94
2259,458,319,109,3,327
2260,459,595,112,2,224
2261,459,752,109,2,218
2262,459,35,104,1,104
2263,459,613,112,2,224
2264,459,535,98,1,98
2265,460,447,107,2,214
2266,460,967,97,1,97
2267,460,422,107,2,214
2268,461,13,96,1,96
2269,461,1072,93,1,93
2270,461,835,117,3,351
2271,461,688,113,2,226
2272,461,1096,115,2,230
2273,461,944,96,2,192
2274,462,778,91,2,182
2275,462,493,102,3,306
2276,462,1083,93,3,279
2277,462,262,95,3,285
2278,462,1203,105,1,105
2279,462,205,98,1,98
2280,463,92,118,2,236
2281,463,986,106,3,318
2282,463,729,119,1,119
2283,463,456,118,3,354
2284,463,864,113,3,339
2285,464,1235,112,1,112
2286,464,498,102,2,204
2287,464,495,102,3,306
2288,464,18,96,3,288
2289,464,263,95,2,190
2290,464,205,98,3,294
2291,464,691,113,3,339
2292,465,1118,115,3,345
2293,465,1259,112,2,224
2294,465,811,117,1,117
2295,465,408,119,1,119
2296,465,1010,106,2,212
2297,466,1188,99,1,99
2298,466,733,119,3,357
2299,466,718,119,1,119
2300,466,1157,99,1,99
2301,467,356,94,1,94
2302,467,1152,102,1,102
2303,467,1210,105,3,315
2304,467,694,113,1,113
2305,467,979,97,1,97
2306,467,625,112,3,336
2307,468,287,105,1,105
2308,468,365,94,1,94
2309,468,242,106,2,212
2310,468,331,109,3,327
2311,468,171,91,1,91
2312,468,940,96,1,96
2313,469,312,105,2,210
2314,470,918,96,3,288
2315,470,1095,115,2,230
2316,471,775,91,3,273
2317,471,689,113,2,226
2318,471,589,100,3,300
2319,471,376,94,3,282
2320,472,34,96,3,288
2321,472,716,119,3,357
2322,472,1207,105,3,315
2323,472,886,94,2,188
2324,472,511,102,2,204
2325,472,46,104,3,312
2326,473,104,118,2,236
2327,474,114,92,1,92
2328,474,728,119,3,357
2329,474,89,118,1,118
2330,474,1069,93,1,93
2331,474,229,106,1,106
2332,474,988,106,1,106
2333,474,724,119,2,238
2334,474,184,98,1,98
2335,474,1154,102,2,204
2336,475,1204,105,2,210
2337,475,1149,102,1,102
2338,475,1250,112,1,112
2339,475,630,93,2,186
2340,475,722,119,1,119
2341,475,1035,90,2,180
2342,475,113,92,2,184
2343,475,97,118,2,236
2344,476,368,94,2,188
2345,476,253,95,1,95
2346,476,651,93,3,279
2347,476,696,113,2,
2348,476,400,119,2,238
2349,476,982,106,3,318
2350,477,1023,90,2,180
2351,477,826,117,1,117
2352,477,208,98,2,196
2353,477,680,113,1,113
2354,477,95,118,2,236
2355,478,74,118,2,236
2356,478,641,93,1,93
2357,478,1193,105,2,210
2358,478,1056,93,3,279
2359,478,1076,93,2,186
2360,478,214,106,2,212
2361,478,816,117,2,234
2362,479,518,102,2,204
2363,479,646,93,2,186
2364,479,1161,99,3,297
2365,479,477,118,2,236
2366,479,434,107,1,107
2367,480,1079,93,2,186
2368,480,1113,115,3,345
2369,480,1044,90,2,180
2370,480,1049,90,1,90
2371,481,1000,106,2,212
2372,481,329,109,1,109
2373,481,1197,105,3,315
2374,481,395,119,2,238
2375,481,1038,90,3,270
2376,481,339,109,3,327
2377,481,201,98,3,294
2378,482,630,93,3,279
2379,482,877,94,1,94
2380,482,724,119,2,238
2381,482,1133,102,3,306
2382,483,537,98,1,98
2383,483,1209,105,1,105
2384,483,779,91,3,273
2385,483,812,117,1,117
2386,483,1188,99,1,99
2387,483,415,119,1,119
2388,483,505,102,2,204
2389,484,981,106,3,318
2390,485,1065,93,2,186
2391,486,358,94,3,282
2392,486,1184,99,1,99
2393,486,1052,93,3,279
2394,486,359,94,1,94
2395,487,758,109,2,218
2396,487,851,113,2,226
2397,487,906,94,2,188
2398,487,1103,115,1,115
2399,487,676,113,1,113
2400,487,329,109,1,109
2401,487,814,117,2,234
2402,488,529,98,3,294
2403,488,42,104,1,104
2404,488,1077,93,3,279
2405,488,853,113,2,226
2406,488,1157,99,2,198
2407,489,74,118,3,354
2408,489,954,97,1,97
2409,489,798,91,3,273
2410,489,770,91,2,182
2411,489,1062,93,2,186
2412,489,339,109,1,109
2413,490,246,95,3,285
2414,490,1016,90,2,180
2415,490,1206,105,2,210
2416,491,923,96,1,96
2417,491,663,93,2,186
2418,491,843,113,1,113
2419,491,816,117,3,351
2420,491,1256,112,2,224
2421,492,1043,90,3,270
2422,492,379,94,3,282
2423,492,1205,105,2,210
2424,492,837,117,1,117
2425,492,1023,90,1,90
2426,492,630,93,2,186
2427,492,31,96,3,288
2428,493,578,100,3,300
2429,493,466,118,3,354
2430,493,1129,102,3,306
2431,493,274,95,1,95
2432,493,148,91,3,273
2433,493,756,109,1,109
2434,494,409,119,3,357
2435,494,475,118,3,354
2436,494,469,118,3,354
2437,494,608,112,2,224
2438,494,491,102,1,102
2439,494,502,102,3,306
2440,494,450,107,2,214
2441,494,389,119,3,357
2442,495,779,91,3,273
2443,495,363,94,2,188
2444,495,819,117,1,117
2445,496,437,107,1,107
2446,496,1254,112,2,224
2447,496,411,119,3,357
2448,496,843,113,2,226
2449,496,1222,105,3,315
2450,496,1173,99,1,99
2451,497,968,97,1,97
2452,497,332,109,3,327
2453,498,323,109,2,218
2454,498,1042,90,1,90
2455,498,132,92,2,184
2456,498,1116,115,1,115
2457,499,180,98,1,98
2458,499,1022,90,1,90
2459,499,17,96,2,192
2460,499,1217,105,3,315
2461,499,96,118,3,354
2462,499,1104,115,3,345
2463,499,889,94,3,282
2464,499,132,92,3,276
2465,500,1169,99,1,99
2466,500,112,92,2,184
2467,500,100,118,2,236
2468,500,284,105,2,210
2469,500,1012,106,2,212
2470,500,965,97,1,97
2471,500,943,96,1,96
2472,501,227,106,1,106
2473,501,1082,93,2,186
2474,501,1029,90,2,180
2475,501,193,98,1,98
2476,501,409,119,3,357
2477,501,737,109,2,218
2478,501,808,117,1,117
2479,501,667,113,1,113
2480,502,254,95,3,285
2481,502,978,97,2,194
2482,502,1199,105,3,315
2483,502,1107,115,3,345
2484,502,7,96,2,192
2485,502,720,119,1,119
2486,502,396,119,3,357
2487,503,1073,93,2,186
2488,503,974,97,1,97
2489,503,526,98,3,294
2490,503,606,112,2,224
2491,503,336,109,2,218
2492,503,722,119,2,238
2493,504,754,109,3,327
2494,504,425,107,1,107
2495,504,1068,93,2,186
2496,504,618,112,3,336
2497,504,350,94,1,94
2498,504,554,98,1,98
2499,504,1086,115,3,345
2500,505,1024,90,3,270
2501,505,210,106,3,318
2502,505,1009,106,2,212
2503,505,485,118,2,236
2504,505,736,109,1,109
2505,505,413,119,2,238
2506,506,822,117,2,234
2507,506,839,117,2,234
2508,506,1029,90,2,180
2509,506,757,109,2,218
2510,506,1078,93,3,279
2511,507,1145,102,1,102
2512,507,310,105,3,315
2513,507,860,113,2,226
2514,507,814,117,1,117
2515,507,504,102,1,102
2516,508,1047,90,1,90
2517,508,773,91,2,182
2518,508,400,119,3,357
2519,508,632,93,2,186
2520,508,1017,90,2,180
2521,508,16,96,2,192
2522,508,718,119,1,119
2523,508,24,96,1,96
2524,508,506,102,1,102
2525,509,457,118,2,236
2526,509,126,92,2,184
2527,509,841,113,3,339
2528,509,513,102,3,306
2529,509,624,112,2,224
2530,510,643,93,1,93
2531,510,1241,112,3,336
2532,510,49,104,1,104
2533,510,893,94,1,94
2534,510,1034,90,3,270
2535,510,1023,90,2,180
2536,510,1158,99,3,297
2537,510,413,119,2,238
2538,511,608,112,1,112
2539,511,1252,112,2,224
2540,511,147,91,2,182
2541,511,1220,105,3,315
2542,511,565,100,2,200
2543,511,758,109,3,327
2544,511,1094,115,2,230
2545,511,681,113,3,339
2546,512,818,117,3,351
2547,512,589,100,2,200
2548,513,843,113,2,226
2549,513,1054,93,1,93
2550,514,239,106,1,106
2551,514,816,117,1,117
2552,514,210,106,2,212
2553,515,576,100,1,100
2554,515,1007,106,3,318
2555,515,817,117,1,117
2556,515,1057,93,2,186
2557,515,346,109,1,109
2558,515,1181,99,1,99
2559,515,860,113,3,339
2560,516,1093,115,2,230
2561,516,1092,115,2,230
2562,516,399,119,1,119
2563,516,1121,102,3,306
2564,517,182,98,2,196
2565,517,1033,90,3,270
2566,517,269,95,3,285
2567,517,884,94,3,282
2568,517,465,118,3,354
2569,517,990,106,3,318
2570,517,1149,102,3,306
2571,517,775,91,2,182
2572,517,1209,105,1,105
2573,518,199,98,2,196
2574,518,781,91,2,182
2575,518,816,117,1,117
2576,518,934,96,3,288
2577,518,740,109,3,327
2578,519,230,106,3,318
2579,519,1029,90,2,180
2580,519,156,91,2,182
2581,519,823,117,1,117
2582,519,550,98,1,98
2583,519,391,119,2,238
2584,519,161,91,2,182
2585,519,924,96,1,96
2586,519,652,93,2,186
2587,520,920,96,2,192
2588,520,1136,102,2,204
2589,520,30,96,3,288
2590,520,465,118,2,236
2591,520,1091,115,2,230
2592,520,975,97,1,97
2593,520,138,92,1,92
2594,520,954,97,3,291
2595,520,1052,93,2,186
2596,520,204,98,1,98
2597,521,405,119,1,119
2598,521,491,102,3,306
2599,521,382,94,3,282
2600,521,625,112,1,112
2601,521,722,119,3,357
2602,521,135,92,1,92
2603,521,476,118,3,354
2604,521,174,91,1,91
2605,522,433,107,3,321
2606,522,924,96,2,192
2607,522,713,119,2,238
2608,523,1068,93,3,279
2609,523,354,94,1,94
2610,523,727,119,3,357
2611,523,727,119,2,238
2612,523,221,106,3,318
2613,523,864,113,3,339
2614,524,794,91,3,273
2615,524,179,98,1,98
2616,524,485,118,3,354
2617,525,1091,115,3,345
2618,525,848,113,3,339
2619,525,1192,105,3,315
2620,525,45,104,2,208
2621,525,727,119,3,357
2622,525,361,94,2,188
2623,526,1112,115,1,115
2624,526,879,94,2,188
2625,526,251,95,3,285
2626,526,1122,102,3,306
2627,526,343,109,2,218
2628,526,1030,90,3,270
2629,527,350,94,3,282
2630,527,594,100,1,100
2631,527,415,119,2,238
2632,527,114,92,1,92
2633,527,519,102,2,204
2634,527,440,107,3,321
2635,527,788,91,1,91
2636,527,156,91,1,91
2637,528,297,105,2,210
2638,528,366,94,2,188
2639,528,895,94,1,94
2640,528,472,118,3,354
2641,528,1089,115,1,115
2642,528,1168,99,2,198
2643,529,291,105,2,210
2644,529,937,96,3,288
2645,529,1194,105,2,210
2646,530,1073,93,3,279
2647,530,274,95,2,190
2648,530,757,109,3,327
2649,530,277,95,2,190
2650,530,718,119,1,119
2651,530,1124,102,3,306
2652,530,657,93,1,93
2653,530,703,119,2,238
2654,530,458,118,2,236
2655,530,719,119,3,357
2656,530,1097,115,1,115
2657,531,611,112,2,224
2658,531,829,117,2,234
2659,531,466,118,2,236
2660,531,1155,99,3,297
2661,532,343,109,1,109
2662,532,980,106,2,212
2663,532,1255,112,1,112
2664,532,60,104,2,208
2665,533,1199,105,2,210
2666,533,344,109,3,327
2667,533,618,112,1,112
2668,534,276,95,3,285
2669,535,928,96,3,288
2670,535,707,119,3,357
2671,535,58,104,1,104
2672,535,946,97,2,194
2673,535,1224,105,2,210
2674,535,164,91,1,91
2675,537,1022,90,3,270
2676,537,1248,112,3,336
2677,537,1232,112,3,336
2678,538,279,95,1,95
2679,538,494,102,1,102
2680,538,351,94,3,282
2681,538,74,118,2,236
2682,538,33,96,1,96
2683,538,1023,90,1,90
2684,538,213,106,1,106
2685,538,810,117,2,234
2686,539,1229,112,2,224
2687,539,437,107,1,107
2688,539,613,112,3,336
2689,539,524,102,3,306
2690,539,1098,115,3,345
2691,540,81,118,2,236
2692,540,406,119,2,238
2693,540,751,109,2,218
2694,540,554,98,1,98
2695,540,786,91,2,182
2696,540,631,93,3,279
2697,541,487,118,3,354
2698,541,385,119,1,119
2699,541,1126,102,2,204
2700,541,857,113,1,113
2701,542,507,102,3,306
2702,542,969,97,1,97
2703,542,1045,90,3,270
2704,542,1127,102,2,204
2705,542,931,96,2,192
2706,542,821,117,3,351
2707,543,17,96,1,96
2708,543,1092,115,1,115
2709,543,1106,115,2,230
2710,543,1046,90,2,180
2711,543,1205,105,1,105
2712,543,1204,105,2,210
2713,543,1108,115,2,230
2714,544,337,109,1,109
2715,544,580,100,1,100
2716,544,616,112,3,336
2717,544,1080,93,3,279
2718,544,75,118,2,236
2719,544,631,93,3,279
2720,544,350,94,2,188
2721,545,422,107,3,321
2722,545,921,96,2,192
2723,545,419,119,1,119
2724,545,1242,112,3,336
2725,545,823,117,3,351
2726,545,600,112,1,112
2727,545,355,94,1,94
2728,545,586,100,1,100
2729,545,1172,99,2,198
2730,545,646,93,2,186
2731,545,977,97,3,291
2732,546,153,91,2,182
2733,546,352,94,3,282
2734,546,79,118,1,118
2735,546,961,97,2,194
2736,546,344,109,1,109
2737,547,498,102,3,306
2738,547,1162,99,3,297
2739,547,1168,99,3,297
2740,547,941,96,3,288
2741,547,384,94,1,94
2742,547,1245,112,3,336
2743,547,479,118,2,236
2744,547,1162,99,1,99
2745,547,48,104,2,208
2746,548,141,91,3,273
2747,548,831,117,2,234
2748,549,286,105,3,315
2749,550,63,104,3,312
2750,550,707,119,2,238
2751,550,399,119,1,119
2752,550,623,112,2,224
2753,550,1233,112,3,336
2754,550,97,118,1,118
2755,551,1091,115,3,345
2756,552,610,112,2,224
2757,552,857,113,3,339
2758,552,898,94,2,188
2759,552,1138,102,2,204
2760,552,1114,115,3,345
2761,552,84,118,3,354
2762,553,946,97,3,291
2763,553,658,93,1,93
2764,553,1118,115,2,230
2765,553,973,97,1,97
2766,553,303,105,1,105
2767,554,1127,102,3,306
2768,554,870,113,2,226
2769,555,282,105,2,210
2770,555,358,94,2,188
2771,555,575,100,1,100
2772,555,526,98,3,294
2773,555,3,96,1,96
2774,555,928,96,1,96
2775,556,202,98,2,196
2776,556,459,118,2,236
2777,556,595,112,2,224
2778,556,530,98,2,196
2779,556,968,97,3,291
2780,556,238,106,2,212
2781,557,850,113,3,339
2782,557,1003,106,3,318
2783,557,1070,93,1,93
2784,557,350,94,3,282
2785,557,66,104,3,312
2786,557,1211,105,2,210
2787,558,5,96,1,96
2788,558,1115,115,2,230
2789,558,398,119,1,119
2790,558,513,102,2,204
2791,558,233,106,3,318
2792,558,222,106,2,212
2793,559,305,105,2,210
2794,559,185,98,3,294
2795,559,532,98,2,196
2796,559,568,100,1,100
2797,559,550,98,2,196
2798,559,729,119,3,357
2799,559,968,97,2,194
2800,560,144,91,2,182
2801,560,590,100,2,200
2802,561,1067,93,3,279
2803,561,878,94,1,94
2804,561,672,113,3,339
2805,562,336,109,2,218
2806,562,1216,105,2,210
2807,562,375,94,3,282
2808,562,628,112,3,336
2809,562,210,106,3,318
2810,563,798,91,1,91
2811,563,1045,90,3,270
2812,563,164,91,3,273
2813,563,409,119,1,119
2814,563,1005,106,2,212
2815,563,930,96,1,96
2816,563,522,102,2,204
2817,564,991,106,1,106
2818,564,838,117,3,351
2819,564,908,94,2,188
2820,565,1100,115,1,115
2821,565,833,117,1,117
2822,565,831,117,2,234
2823,565,1244,112,1,112
2824,565,610,112,1,112
2825,566,44,104,1,104
2826,566,160,91,2,182
2827,566,4,96,3,288
2828,566,754,109,2,218
2829,567,1234,112,1,112
2830,567,556,98,1,98
2831,567,1236,112,1,112
2832,567,827,117,1,117
2833,567,3,96,2,192
2834,567,778,91,1,91
2835,567,953,97,1,97
2836,568,824,117,2,234
2837,568,989,106,2,212
2838,568,366,94,1,94
2839,568,596,112,3,336
2840,569,194,98,3,294
2841,569,688,113,3,339
2842,569,548,98,1,98
2843,569,1240,112,2,224
2844,570,451,107,1,107
2845,570,111,92,2,184
2846,570,125,92,2,184
2847,570,554,98,1,98
2848,570,23,96,3,288
2849,570,457,118,1,118
2850,570,1236,112,3,336
2851,570,797,91,3,273
2852,571,509,102,3,306
2853,571,1082,93,2,186
2854,571,845,113,2,226
2855,571,299,105,3,315
2856,571,417,119,3,357
2857,571,633,93,1,93
2858,572,240,106,2,212
2859,572,906,94,2,188
2860,572,316,109,3,327
2861,572,90,118,3,354
2862,573,749,109,2,218
2863,573,312,105,3,315
2864,573,138,92,1,92
2865,574,1095,115,3,345
2866,574,1038,90,1,90
2867,574,195,98,1,98
2868,575,753,109,1,109
2869,575,793,91,2,182
2870,575,78,118,3,354
2871,575,537,98,2,196
2872,576,1073,93,1,93
2873,576,605,112,3,336
2874,576,968,97,2,194
2875,576,748,109,3,327
2876,576,395,119,1,119
2877,577,778,91,3,273
2878,577,1249,112,2,224
2879,577,372,94,2,188
2880,577,1056,93,3,279
2881,577,1077,93,3,279
2882,577,203,98,3,294
2883,577,761,109,2,218
2884,578,478,118,2,236
2885,578,442,107,2,214
2886,578,987,106,1,106
2887,578,115,92,2,184
2888,578,904,94,1,94
2889,578,1072,93,2,186
2890,578,784,91,3,273
2891,578,797,91,1,91
2892,578,1127,102,1,102
2893,578,892,94,3,282
2894,579,222,106,2,212
2895,579,989,106,2,212
2896,579,477,118,1,118
2897,579,1064,93,1,93
2898,579,37,104,1,104
2899,579,434,107,1,107
2900,580,433,107,2,214
2901,580,37,104,2,208
2902,580,159,91,2,182
2903,580,657,93,1,93
2904,581,721,119,2,238
2905,581,134,92,1,92
2906,581,1063,93,2,186
2907,581,290,105,2,210
2908,582,216,106,3,318
2909,582,21,96,2,192
2910,582,321,109,2,218
2911,582,322,109,1,109
2912,582,618,112,1,112
2913,582,687,113,2,226
2914,583,801,91,3,273
2915,583,124,92,2,184
2916,583,327,109,2,218
2917,583,224,106,3,318
2918,583,314,105,2,210
2919,583,1047,90,1,90
2920,583,1010,106,2,212
2921,583,1131,102,1,102
2922,583,784,91,1,91
2923,583,766,109,3,327
2924,583,716,119,1,119
2925,584,357,94,1,94
2926,584,832,117,2,234
2927,584,660,93,2,186
2928,584,588,100,2,200
2929,585,447,107,2,214
2930,585,886,94,2,188
2931,585,456,118,3,354
2932,585,401,119,2,238
2933,585,328,109,1,109
2934,586,57,104,3,312
2935,586,411,119,2,238
2936,586,815,117,2,234
2937,586,523,102,3,306
2938,586,918,96,2,192
2939,586,1195,105,2,210
2940,586,594,100,1,100
2941,586,1101,115,2,230
2942,587,502,102,2,204
2943,587,272,95,1,95
2944,587,1029,90,2,180
2945,587,351,94,3,282
2946,587,1233,112,3,336
2947,587,450,107,1,107
2948,588,334,109,1,109
2949,588,806,117,2,234
2950,588,281,105,1,105
2951,588,9,96,2,192
2952,588,1031,90,2,180
2953,589,754,109,2,218
2954,589,566,100,1,100
2955,589,1009,106,1,106
2956,589,955,97,2,194
2957,589,283,105,2,210
2958,589,133,92,1,92
2959,589,1224,105,2,210
2960,589,265,95,3,285
2961,589,404,119,1,119
2962,589,488,118,3,354
2963,590,1056,93,2,186
2964,590,379,94,2,188
2965,590,944,96,2,192
2966,590,388,119,1,119
2967,591,1234,112,3,336
2968,592,417,119,1,119
2969,592,696,113,1,113
2970,592,1139,102,3,306
2971,592,511,102,2,204
2972,592,309,105,1,105
2973,592,960,97,2,194
2974,592,513,102,3,306
2975,592,1094,115,2,230
2976,592,579,100,2,200
2977,592,870,113,3,339
2978,593,955,97,1,97
2979,593,996,106,1,106
2980,593,380,94,1,94
2981,593,665,113,1,113
2982,593,1120,102,1,102
2983,593,911,96,3,288
2984,593,467,118,3,354
2985,594,561,100,1,100
2986,594,597,112,1,112
2987,594,487,118,2,236
2988,594,89,118,2,236
2989,594,1166,99,3,297
2990,595,1023,90,3,270
2991,596,544,98,2,196
2992,596,294,105,1,105
2993,597,1038,90,2,180
2994,599,630,93,2,186
2995,599,28,96,3,288
2996,599,1038,90,3,270
2997,599,1106,115,1,115
2998,599,986,106,1,106
2999,600,1093,115,1,115
3000,600,151,91,2,182
3001,600,749,109,3,327
3002,601,971,97,2,194
3003,601,278,95,1,95
3004,601,681,113,3,339
3005,601,347,109,2,218
3006,601,518,102,3,306
3007,602,1161,99,3,297
3008,602,86,118,1,118
3009,603,1170,99,2,198
3010,604,904,94,3,282
3011,604,169,91,1,91
3012,604,163,91,2,182
3013,604,955,97,1,97
3014,604,127,92,2,184
3015,604,195,98,2,196
3016,605,574,100,3,300
3017,605,222,106,3,318
3018,605,156,91,2,182
3019,606,251,95,1,95
3020,606,372,94,3,282
3021,606,163,91,1,91
3022,606,486,118,2,236
3023,606,472,118,3,354
3024,606,782,91,1,91
3025,607,1053,93,3,279
3026,607,473,118,2,236
3027,607,1155,99,3,297
3028,607,886,94,2,188
3029,607,994,106,1,106
3030,608,572,100,3,300
3031,608,265,95,3,285
3032,609,536,98,2,196
3033,609,196,98,3,294
3034,609,900,94,3,282
3035,609,177,98,1,98
3036,609,1033,90,3,270
3037,609,872,113,1,113
3038,610,497,102,1,102
3039,610,410,119,3,357
3040,610,919,96,2,192
3041,610,571,100,2,200
3042,611,580,100,2,200
3043,611,133,92,2,184
3044,611,891,94,3,282
3045,611,146,91,3,273
3046,612,895,94,1,94
3047,612,833,117,3,351
3048,612,660,93,3,279
3049,613,405,119,1,119
3050,613,777,91,1,91
3051,613,624,112,1,112
3052,613,405,119,2,238
3053,613,1106,115,3,345
3054,613,448,107,3,321
3055,614,10,96,2,192
3056,614,615,112,3,336
3057,614,28,96,3,288
3058,614,457,118,1,118
3059,614,744,109,2,218
3060,615,948,97,3,291
3061,615,491,102,3,306
3062,615,1213,105,3,315
3063,615,385,119,1,119
3064,615,782,91,2,182
3065,616,615,112,2,224
3066,616,215,106,2,212
3067,616,1252,112,1,112
3068,616,422,107,3,321
3069,617,970,97,2,194
3070,617,676,113,1,113
3071,617,876,94,1,94
3072,617,732,119,3,357
3073,617,30,96,2,192
3074,617,847,113,1,113
3075,619,130,92,1,92
3076,619,251,95,3,285
3077,619,922,96,1,96
3078,620,413,119,3,357
3079,620,372,94,1,94
3080,620,343,109,2,218
3081,620,647,93,3,279
3082,620,616,112,1,112
3083,621,416,119,1,119
3084,621,486,118,1,118
3085,621,270,95,3,285
3086,621,472,118,1,118
3087,622,709,119,1,119
3088,622,236,106,3,318
3089,622,677,113,3,339
3090,622,498,102,2,204
3091,623,913,96,1,96
3092,623,997,106,1,106
3093,623,353,94,2,188
3094,624,316,109,1,109
3095,624,240,106,3,318
3096,624,672,113,3,339
3097,624,361,94,3,282
3098,624,1228,112,3,336
3099,624,1030,90,2,180
3100,624,590,100,2,200
3101,625,415,119,2,238
3102,625,138,92,2,184
3103,625,311,105,2,210
3104,626,493,102,3,306
3105,626,934,96,3,288
3106,626,1040,90,1,90
3107,627,94,118,1,118
3108,627,1074,93,2,186
3109,628,311,105,2,210
3110,628,579,100,3,300
3111,628,494,102,2,204
3112,628,675,113,1,113
3113,628,626,112,1,112
3114,628,79,118,3,354
3115,628,1209,105,1,105
3116,628,384,94,3,282
3117,629,710,119,1,119
3118,629,819,117,3,351
3119,629,250,95,2,190
3120,629,484,118,3,354
3121,630,325,109,3,327
3122,630,943,96,2,192
3123,630,1062,93,2,186
3124,630,1084,93,3,279
3125,630,882,94,3,282
3126,631,874,113,1,113
3127,631,788,91,3,273
3128,631,1131,102,3,306
3129,631,1221,105,1,105
3130,632,1041,90,2,180
3131,632,191,98,3,294
3132,632,413,119,2,238
3133,632,1133,102,3,306
3134,633,993,106,1,106
3135,633,988,106,1,106
3136,633,383,94,3,282
3137,633,720,119,2,238
3138,633,267,95,2,190
3139,633,1179,99,3,297
3140,633,215,106,2,212
3141,634,1159,99,3,297
3142,634,760,109,3,327
3143,634,1123,102,1,102
3144,634,1066,93,3,279
3145,634,847,113,1,113
3146,634,846,113,1,113
3147,634,402,119,2,238
3148,634,1149,102,2,204
3149,634,231,106,3,318
3150,634,968,97,1,97
3151,635,183,98,1,98
3152,635,843,113,2,226
3153,635,455,118,1,118
3154,635,429,107,2,214
3155,635,615,112,1,112
3156,635,453,107,3,321
3157,636,99,118,1,118
3158,636,105,92,2,184
3159,636,796,91,2,182
3160,636,107,92,2,184
3161,637,1158,99,1,99
3162,637,1175,99,2,198
3163,637,157,91,2,182
3164,637,765,109,3,327
3165,638,460,118,1,118
3166,638,847,113,3,339
3167,638,924,96,3,288
3168,638,458,118,3,354
3169,638,175,98,3,294
3170,638,1005,106,2,212
3171,639,666,113,1,113
3172,639,1143,102,2,204
3173,639,73,118,2,236
3174,639,855,113,2,226
3175,639,949,97,1,97
3176,640,1011,106,1,106
3177,641,1249,112,1,112
3178,641,25,96,1,96
3179,641,161,91,2,182
3180,641,1039,90,1,90
3181,641,840,113,3,339
3182,642,1222,105,3,315
3183,642,96,118,2,236
3184,642,942,96,3,288
3185,642,1201,105,2,210
3186,642,935,96,2,192
3187,642,443,107,1,107
3188,642,755,109,2,218
3189,642,496,102,1,102
3190,642,671,113,1,113
3191,643,1196,105,2,210
3192,643,641,93,2,186
3193,643,682,113,3,339
3194,643,458,118,3,354
3195,643,954,97,1,97
3196,643,271,95,2,190
3197,643,320,109,1,109
3198,643,1189,99,3,297
3199,644,454,107,2,214
3200,644,167,91,3,273
3201,644,1,96,2,192
3202,644,957,97,3,291
3203,645,444,107,2,214
3204,645,586,100,2,200
3205,645,580,100,3,300
3206,645,455,118,2,236
3207,645,939,96,3,288
3208,645,525,98,2,196
3209,645,470,118,2,236
3210,646,367,94,3,282
3211,646,186,98,1,98
3212,646,411,119,3,357
3213,647,991,106,3,318
3214,647,1218,105,3,315
3215,647,253,95,2,190
3216,648,85,118,3,354
3217,648,835,117,3,351
3218,648,257,95,3,285
3219,649,922,96,2,192
3220,649,413,119,3,357
3221,649,1215,105,1,105
3222,649,294,105,3,315
3223,649,274,95,2,190
3224,650,975,97,2,194
3225,650,579,100,1,100
3226,650,156,91,1,91
3227,650,953,97,1,97
3228,650,951,97,1,97
3229,650,407,119,2,238
3230,650,1205,105,3,315
3231,651,997,106,3,318
3232,651,538,98,3,294
3233,651,640,93,1,93
3234,651,1072,93,2,186
3235,651,156,91,2,182
3236,651,361,94,2,188
3237,651,801,91,1,91
3238,651,456,118,1,118
3239,651,336,109,2,218
3240,652,516,102,2,204
3241,652,908,94,3,282
3242,652,386,119,2,238
3243,653,702,119,3,357
3244,653,232,106,1,106
3245,653,216,106,1,106
3246,653,599,112,2,224
